question_id,option,judgement,is_correct_answer,evidence_status,candidate_exam_point_ids,evidence_card_ids,evidence_scope,question_focus,option_text,option_claim,explanation,common_trap,needs_teacher_review,teacher_review_reason
2.1_37,A,incorrect,False,indirect,,"ch2s_00834,ch2s_00436",ch2-plus-v6-except,反洗钱违规的间接后果与直接后果的区分,惩罚性罚款,惩罚性罚款是反洗钱法律不遵守的间接后果。,标准答案认为惩罚性罚款不是间接后果。教材句卡显示罚款是监管机构对违规行为直接施加的处罚措施，属于直接后果。虽然候选句卡未明确使用'直接后果'与'间接后果'的分类术语，但罚款作为监管执法的直接产物，与间接后果（如市场反应导致的股票下跌）性质不同。,学生可能混淆'经济处罚'与'间接经济损失'。罚款是监管机构直接施加的法定处罚，属于直接后果；而股票价值下跌是市场对违规事件的反应，属于间接后果。,False,
2.1_37,B,correct,True,direct,cep_00039,"ch2s_00154,ch2s_00155",ch2-plus-v6-except,反洗钱违规的间接后果与直接后果的区分,股票价值下跌,股票价值下跌是反洗钱法律不遵守的间接后果。,标准答案认为股票价值下跌是不遵守反洗钱法律的间接后果。教材句卡ch2s_00154明确将'金融组织股票价值下跌'列为洗钱的负面影响，且该影响是通过声誉损害和市场反应间接产生的，而非监管机构直接施加的处罚措施，符合间接后果的特征。,学生可能将所有负面经济影响都视为直接后果。实际上，罚款、制裁、刑事诉讼是监管或司法机关直接施加的，而股票价值下跌是市场对违规事件的间接反应。,False,
2.1_37,C,incorrect,False,indirect,,"ch2s_00135,v6x_02066",ch2-plus-v6-except,反洗钱违规的间接后果与直接后果的区分,制裁,制裁是反洗钱法律不遵守的间接后果。,标准答案认为制裁不是间接后果。教材句卡显示制裁是监管机构（如OFAC）直接施加的处罚措施，与罚款、刑事处罚同属直接法律后果。候选句卡虽未明确区分直接与间接后果，但制裁作为监管执法的直接工具，性质上属于直接后果。,学生可能将'经济制裁'误解为间接经济影响。实际上，制裁是监管机构依法直接施加的限制性措施，属于直接后果；而因制裁导致的商业机会丧失等才是间接后果。,False,
2.1_37,D,incorrect,False,indirect,,"ch2s_00245,ch2s_00834",ch2-plus-v6-except,反洗钱违规的间接后果与直接后果的区分,刑事诉讼,刑事诉讼是反洗钱法律不遵守的间接后果。,标准答案认为刑事诉讼不是间接后果。教材句卡显示刑事诉讼是司法机关对违规行为直接启动的法律程序，与罚款、制裁同属直接法律后果。候选句卡虽未明确使用'间接后果'术语，但刑事诉讼作为法律执行的直接手段，性质上属于直接后果。,学生可能将刑事诉讼的间接影响（如声誉损害）与刑事诉讼本身混淆。刑事诉讼本身是直接法律后果，而因刑事诉讼导致的职业资格丧失、声誉下降等才是间接后果。,False,
2.1_38,A,incorrect,False,direct,,"v6x_01693,v6x_01780,v6x_03477",ch2-plus-v6-except,组织受主管机关裁罚的原因是否仅限于金融犯罪,正确,组织受到主管机关裁罚的唯一原因就是金融犯罪。,选项A声称组织受主管机关裁罚的原因一定是金融犯罪，这是一个绝对化命题。标准答案判定该选项错误。候选教材句卡中存在直接证据：v6x_01693显示银行因“未能妥当培训合规人员”被处以民事罚款，v6x_01780指出金融组织因“合规缺陷”和“董事会未勤勉尽责”被调查和处罚。这些裁罚原因均属于合规或内控缺失，而非金融犯罪本身，直接证明裁罚原因不限于金融犯罪。因此，选项A的绝对化论断被教材事实直接反驳。,学生容易将“金融犯罪执法网络”等监管机构的名称与“金融犯罪”本身混淆，误以为监管机构只处罚金融犯罪行为，而忽略了监管机构同样处罚合规缺陷、内控缺失等非刑事违规行为。,False,
2.1_38,B,correct,False,direct,,"v6x_01693,v6x_01780,v6x_03477",ch2-plus-v6-except,组织受主管机关裁罚的原因是否仅限于金融犯罪,错误,组织受到主管机关裁罚的原因不一定是金融犯罪，还可能包括其他违规行为。,选项B声称组织受主管机关裁罚的原因不一定是金融犯罪，还可能包括其他违规行为。标准答案判定该选项正确。候选教材句卡提供了直接证据：v6x_01693和v6x_01780均显示组织因合规缺陷（如培训不足、未勤勉尽责）而受到主管机关的罚款或调查，这些均非金融犯罪本身。因此，裁罚原因确实不限于金融犯罪，选项B的论断成立。,学生可能误以为监管机构的唯一职责是打击金融犯罪，从而认为所有裁罚都与金融犯罪直接相关。实际上，监管机构对合规体系、内控制度、培训义务等非刑事违规行为同样拥有广泛的处罚权。,False,
2.1_39,A,incorrect,False,none,,,ch2-plus-v6-except,风险为本的防制洗钱方法的核心目的与资源配置逻辑,该方法有助于监管人员关注银行以外部门的防制洗钱控制措施,风险为本的方法主要目的是让监管人员关注银行以外部门的防制洗钱控制措施,标准答案判定选项A为错误。候选教材句卡中未找到直接证据表明风险为本方法的主要目的是让监管人员关注银行以外部门的防制洗钱控制措施。现有句卡仅提及该方法适用于各类金融机构，但未将其核心目的限定于监管关注范围的转移。因此，选项A的表述缺乏教材依据，与风险为本方法的实际目的不符。,学生可能误以为风险为本方法旨在扩大监管范围至非银行部门，但实际上该方法的核心在于根据风险高低配置资源，而非特定部门的监管关注。,False,
2.1_39,B,correct,True,direct,cep_00040,"v6x_00142,v6x_00141",ch2-plus-v6-except,风险为本的防制洗钱方法的核心目的与资源配置逻辑,机构可充分利用有限的资源，重点关注洗钱风险最高的领域,风险为本的方法允许机构将有限资源集中于洗钱风险最高的领域,标准答案判定选项B为正确。教材句卡v6x_00142直接阐述了风险为本方法的核心原则：允许各国根据国情有针对性地利用有限资源，提高防范措施的有效性。这与选项B“机构可充分利用有限的资源，重点关注洗钱风险最高的领域”完全吻合，构成了直接证据支撑。,,False,
2.1_39,C,incorrect,False,none,,,ch2-plus-v6-except,风险为本的防制洗钱方法的核心目的与资源配置逻辑,定量方法比定性方法更为有效,在风险为本方法中，定量方法比定性方法更为有效,标准答案判定选项C为错误。候选教材句卡中未找到任何直接比较定量方法与定性方法有效性的论述。现有句卡仅比较了风险为本方法与规范性方法，未涉及定量与定性方法的优劣之分。因此，选项C的表述缺乏教材依据。,学生可能误以为风险为本方法强调数据量化分析，从而推断定量方法更有效，但教材并未对定量与定性方法进行此类比较。,False,
2.1_39,D,incorrect,False,direct,,"ch2s_00432,ch2s_00437",ch2-plus-v6-except,风险为本的防制洗钱方法的核心目的与资源配置逻辑,该方法允许机构著重销售投资报酬率更高的产品,风险为本的方法允许机构着重销售投资报酬率更高的产品,标准答案判定选项D为错误。教材句卡ch2s_00432和ch2s_00437均明确强调商业利益绝不能置于遵纪守法之上。风险为本方法的目的是根据风险高低配置反洗钱资源，而非以商业利益为导向销售高报酬产品。选项D将风险为本方法曲解为商业利益导向，与教材核心原则直接冲突。,学生可能将“风险为本”误解为“利益为本”，认为可以根据商业回报率来分配资源，但教材明确禁止将商业利益置于合规之上。,False,
2.1_4,A,correct,True,direct,cep_00041,"ch2s_00028,ch2s_00027,v6x_03463",ch2-plus-v6-except,洗钱三阶段中'处置'阶段在存款机构的具体行为识别,向洗钱者的银行账户存进现金,向洗钱者的银行账户存进现金属于洗钱'处置'阶段的行为,选项A正确。根据教材句卡ch2s_00028和ch2s_00027，处置阶段的核心是将非法所得投入金融系统，实际处理犯罪所得的现金。句卡v6x_03463更直接指出，在金融机构账户中存入现金是处置阶段的典型方式。因此，向洗钱者的银行账户存进现金属于处置意图。,学生可能将处置阶段与离析阶段混淆，误以为所有银行交易都属于离析。处置阶段的关键特征是将非法现金首次引入金融系统，而离析阶段是通过层层交易掩盖资金来源。,False,
2.1_4,B,incorrect,False,direct,,"v6x_03487,ch2s_00041,ch2s_00264",ch2-plus-v6-except,洗钱三阶段中'处置'阶段在存款机构的具体行为识别,在不同的银行账户间进行大量的转账交易,在不同的银行账户间进行大量的转账交易属于洗钱'处置'阶段的行为,选项B错误。根据教材句卡v6x_03487，离析阶段是洗钱三步流程中的第二阶段，位于处置之后。句卡ch2s_00041明确将'在同一家金融机构内开立的多个账户间进行互转'列为离析交易的示例。句卡ch2s_00264进一步说明账户间转账的目的是使执法部门难以追踪资金来源，这是离析阶段的典型特征。因此，在不同银行账户间进行大量转账属于离析意图，而非处置意图。,学生容易将处置和离析混淆，认为所有涉及银行账户的操作都属于处置。处置是将非法资金首次引入金融系统，而离析是通过账户间转账等复杂交易掩盖资金来源和审计线索。,False,
2.1_4,C,incorrect,False,direct,,"ch2s_00028,ch2s_00027,ch2s_00050",ch2-plus-v6-except,洗钱三阶段中'处置'阶段在存款机构的具体行为识别,从洗钱者的银行账户中支取大额的现金,从洗钱者的银行账户中支取大额的现金属于洗钱'处置'阶段的行为,选项C错误。根据教材句卡ch2s_00028和ch2s_00027，处置阶段的核心是将非法所得'投入'金融系统，即把现金存入金融机构。从银行账户支取现金是资金从金融系统流出的行为，与处置阶段将资金引入金融系统的方向相反。支取现金更可能发生在融合阶段，即洗钱者将已清洗的资金取出用于消费或投资。因此，从银行账户支取大额现金不属于处置意图。,学生可能误以为任何涉及现金的银行操作都属于处置。处置的关键是'投入'金融系统（存入），而非'取出'（支取）。支取现金通常发生在融合阶段，是洗钱者使用已清洗资金的表现。,False,
2.1_4,D,incorrect,False,direct,,"ch2s_00028,ch2s_00042,ch2s_01461",ch2-plus-v6-except,洗钱三阶段中'处置'阶段在存款机构的具体行为识别,向洗钱者的账户存进现金支票和汇票,向洗钱者的账户存进现金支票和汇票属于洗钱'处置'阶段的行为,选项D错误。根据教材句卡ch2s_00028，处置阶段是将非法所得（通常为现金）投入金融系统。现金支票和汇票本身已是金融工具，将其存入账户属于金融工具之间的转换或转移，而非将非法现金首次引入金融系统。句卡ch2s_00042明确将'将现金换为金融工具（票据）'列为离析交易的示例，说明涉及金融工具的操作通常属于离析阶段。因此，存进现金支票和汇票不属于处置意图，而更可能属于离析阶段的行为。,学生可能混淆'用现金购买金融票据'与'存入金融票据'。前者可能发生在处置阶段（将现金转换为其他形式），但后者是将已存在的金融工具存入账户，属于离析阶段的资金转移和掩盖来源行为。,False,
2.1_40,D,correct,True,direct,cep_00042,"v6x_03477,ch2s_00708,v6x_03478",ch2-plus-v6-except,有权对信用机构反洗钱义务重大偏差出具初步调查报告并提示牌照撤销风险的机构类型,AML监管机构,AML监管机构有权发布指出反洗钱义务重大偏差并提示银行牌照撤销风险的初步调查报告,标准答案判定D为正确选项。教材句卡v6x_03477直接指出监管机构拥有执行检查、实施处罚乃至吊销执照的权力，ch2s_00708提供了监管机构因严重违反反洗钱规定而吊销牌照的真实案例，两者共同构成直接证据，证明AML监管机构有权发布指出反洗钱义务重大偏差并提示银行牌照撤销风险的初步调查报告。,学生可能误以为只有中央银行或发牌机构才能撤销牌照，而忽略了AML监管机构通常兼具监督、检查、处罚和吊销牌照的综合执法权力。,False,
2.1_41,A,incorrect,False,none,,,ch2-plus-v6-except,欧盟（EU）对金融机构（FIs）的隐私与数据保护限制要求,聘请第三方机构补充任何缺失的客户身份信息,欧盟隐私和数据保护法规要求金融机构必须聘请第三方来补充缺失的客户身份信息。,标准答案判定A为错误选项。候选教材句卡中无任何直接证据表明欧盟隐私和数据保护法规强制要求金融机构聘请第三方机构补充缺失的客户身份信息。现有句卡仅提及第三方在客户尽职调查中的一般角色，或GDPR的隐私限制，均不构成对选项A的直接支撑。因此，基于标准答案判定为incorrect。,学生可能误以为金融机构必须依赖第三方完成所有客户身份信息的补充，但欧盟法规强调的是金融机构自身的尽职调查义务，而非强制外包给第三方。,False,
2.1_41,B,correct,True,indirect,cep_00043,"v6x_01827,v6x_01828",ch2-plus-v6-except,欧盟（EU）对金融机构（FIs）的隐私与数据保护限制要求,应用“数据最小化”原则，以避免数据收集过度,欧盟隐私和数据保护法规要求金融机构必须应用“数据最小化”原则，以避免数据收集过度。,标准答案判定B为正确选项。虽然候选教材句卡未直接引用GDPR第5条关于数据最小化的原文，但v6x_01827明确提及GDPR作为金融机构必须查看的隐私法律，而数据最小化是GDPR的核心原则之一，构成间接证据。因此，基于标准答案判定为correct。,学生可能将数据最小化误解为仅适用于科技公司，而忽略其对金融机构的普遍约束力。,True,正确选项缺少直接教材句卡依据
2.1_41,C,incorrect,False,direct,,"v6x_02182,v6x_03345",ch2-plus-v6-except,欧盟（EU）对金融机构（FIs）的隐私与数据保护限制要求,在调查可疑活动后，必须告知客户金融机构获得的任何信息,欧盟隐私和数据保护法规要求金融机构在调查可疑活动后，必须告知客户其获得的任何信息。,标准答案判定C为错误选项。v6x_02182直接指出禁止向可疑活动报告涉及的主体披露信息（即禁止泄密），这与选项C的必须告知客户要求直接冲突，构成直接负面证据。因此，判定为incorrect。,学生可能混淆一般数据主体知情权与反洗钱调查中的禁止泄密义务，误以为客户始终有权获知其信息被调查的情况。,False,
2.1_41,D,correct,True,indirect,cep_00044,"v6x_02802,v6x_02248,v6x_01827",ch2-plus-v6-except,欧盟（EU）对金融机构（FIs）的隐私与数据保护限制要求,在使用机器学习和人工智能（AI）时，遵循严格的指导方针,欧盟隐私和数据保护法规要求金融机构在使用机器学习和人工智能时，必须遵循严格的指导方针。,标准答案判定D为正确选项。候选教材句卡虽未直接引用欧盟AI法案或GDPR第22条的具体条文，但v6x_01827提及GDPR，而GDPR对自动化决策（包括AI/ML）设有严格指导方针，构成间接证据。因此，基于标准答案判定为correct。,学生可能认为AI使用仅受行业自律约束，而忽略欧盟已通过GDPR和拟议AI法案对金融机构使用AI/ML施加了强制性合规要求。,True,正确选项缺少直接教材句卡依据
2.1_42,A,incorrect,False,none,,,ch2-plus-v6-except,客户筛查中触发终止业务关系的金融犯罪风险类型,该客户是某家破产公司的股东,客户是破产公司股东这一事实，构成金融机构必须终止业务关系的金融犯罪风险,标准答案判定选项A不正确。候选教材句卡中没有任何内容将“破产公司股东”这一身份直接与金融犯罪风险或必须终止业务关系挂钩。破产本身属于商业风险或信用风险，并非反洗钱/反恐融资语境下的金融犯罪红旗预警。因此，该选项缺乏教材依据支撑，判断为错误。,学生可能将破产等同于欺诈或犯罪，但破产是合法的法律程序，股东身份本身不构成金融犯罪风险信号。,False,
2.1_42,B,correct,True,direct,cep_00045,"ch2s_00190,ch2s_01434,ch2s_00176,v6x_00473",ch2-plus-v6-except,客户筛查中触发终止业务关系的金融犯罪风险类型,该客户与有组织犯罪集团（黑社会）有关联,客户与有组织犯罪集团（黑社会）有关联，构成金融机构必须考虑终止业务关系的金融犯罪风险,标准答案判定选项B正确。候选教材句卡中有大量直接证据表明有组织犯罪集团深度参与洗钱、欺诈、贩卖人口等金融犯罪活动，并利用金融机构清洗非法收益。客户与有组织犯罪集团有关联属于最严重的金融犯罪红旗预警之一，金融机构必须考虑终止此类业务关系以规避风险。,学生可能误以为PEP身份风险更高，但PEP通常触发强化尽职调查而非必然终止关系；有组织犯罪关联则直接触及金融犯罪核心，风险等级更高。,False,
2.1_42,C,incorrect,False,direct,,"v6x_00170,v6x_00424",ch2-plus-v6-except,客户筛查中触发终止业务关系的金融犯罪风险类型,该客户是政治公众人物（PEP）,客户是政治公众人物（PEP）这一身份，构成金融机构必须终止业务关系的金融犯罪风险,标准答案判定选项C不正确。教材明确规定PEP身份触发的是强化尽职调查措施，包括获得高级管理层批准、识别财富来源和持续监控，而非自动终止业务关系。PEP本身是合法身份，只是因潜在腐败风险需要额外审查，与有组织犯罪集团关联有本质区别。,学生常混淆PEP的强化尽职调查要求与必须终止业务关系的红线。PEP是风险信号但非犯罪信号，金融机构通常采取管理措施而非一刀切终止。,False,
2.1_42,D,incorrect,False,none,,,ch2-plus-v6-except,客户筛查中触发终止业务关系的金融犯罪风险类型,该客户涉嫌违反建筑许可限制,客户涉嫌违反建筑许可限制这一行为，构成金融机构必须终止业务关系的金融犯罪风险,标准答案判定选项D不正确。候选教材句卡中没有任何内容将“违反建筑许可限制”与金融犯罪或洗钱风险直接关联。建筑许可违规通常属于行政法规违反行为，不涉及非法经济收益或洗钱上游犯罪，因此不构成金融机构必须终止业务关系的金融犯罪风险。,学生可能将任何违法行为等同于金融犯罪，但反洗钱语境下的金融犯罪主要指产生非法收益并可被清洗的特定犯罪类型，建筑许可违规通常不在此列。,False,
2.1_43,A,correct,True,direct,cep_00046,"v6x_01552,v6x_01571,v6x_02848",ch2-plus-v6-except,美国银行因违反AML规定收到监管整改命令后，高级管理层和指定AML合规官可能面临的个人责任类型（民事/刑事）及触发条件,如果指定的AML合规官和高级管理层在明知违规的情况下未采取行动，他们可能面临个人责任,如果指定的AML合规官和高级管理层在明知违规的情况下未采取行动，他们可能面临个人责任,选项A正确。教材句卡v6x_01552明确指出监管机构要求高级管理层对组织违规和未能采取行动承担个人责任，v6x_01571进一步确认合规专员可能因不当行为承担个人责任并遭起诉。这些直接证据共同支撑了'明知违规而未采取行动可能面临个人责任'的判断。选项A的表述使用了'可能'这一限定词，与教材中'越来越多地要求'的趋势性描述相符，逻辑严谨。,学生可能误认为只有收到监管命令才会触发个人责任，而忽略了'明知违规而未采取行动'这一主观要件才是触发个人责任的关键。实际上，个人责任的触发条件在于故意不作为或不当行为，而非仅仅收到监管命令。,False,
2.1_43,B,incorrect,False,indirect,,"v6x_01547,v6x_01548,ch2s_00436",ch2-plus-v6-except,美国银行因违反AML规定收到监管整改命令后，高级管理层和指定AML合规官可能面临的个人责任类型（民事/刑事）及触发条件,由于银行收到监管命令，指定的AML合规官可能面临刑事起诉,由于银行收到监管命令，指定的AML合规官可能面临刑事起诉,选项B错误。教材句卡显示监管执法活动确实针对合规官，但现有证据表明违规通常导致民事罚款（如v6x_01548中La Fontaine被处以民事罚款），而非必然刑事起诉。选项B将'收到监管命令'与'刑事起诉'直接挂钩，缺乏教材依据。刑事起诉通常需要更严重的主观要件（如故意违法、参与洗钱等），仅收到监管命令本身不足以构成刑事起诉的充分条件。,学生可能混淆'监管命令'与'刑事起诉'的关系，误认为收到监管命令就意味着可能面临刑事起诉。实际上，监管命令是行政监管措施，刑事起诉需要满足更高的证据标准和主观要件。,False,
2.1_43,C,incorrect,False,direct,,"v6x_01552,v6x_01547,v6x_01747",ch2-plus-v6-except,美国银行因违反AML规定收到监管整改命令后，高级管理层和指定AML合规官可能面临的个人责任类型（民事/刑事）及触发条件,公司高级管理团队中，只有指定的AML合规官可能因AML违规而承担个人责任,公司高级管理团队中，只有指定的AML合规官可能因AML违规而承担个人责任,选项C错误。多项教材句卡直接证明个人责任的主体范围远不止AML合规官。v6x_01552明确高级管理层需承担个人责任；v6x_01547列举执法活动针对执行管理层、董事会和合规官；v6x_01747提供董事承担个人责任的具体案例。这些证据共同表明，高级管理团队中多个角色（包括CEO、董事、首席风险官等）都可能因AML违规承担个人责任，而非仅限于指定的AML合规官。,学生可能因AML合规官被明确指定负责反洗钱合规工作，而误认为只有该职位承担个人责任。实际上，现代监管趋势强调高级管理层的集体责任，董事会和其他高管同样可能因监督不力或未能采取行动而承担个人责任。,False,
2.1_43,D,incorrect,False,indirect,,"v6x_01571,ch2s_00138,ch2s_00835",ch2-plus-v6-except,美国银行因违反AML规定收到监管整改命令后，高级管理层和指定AML合规官可能面临的个人责任类型（民事/刑事）及触发条件,银行的AML合规官和高级管理层可能因AML违规面临民事起诉，但不会面临刑事起诉,银行的AML合规官和高级管理层可能因AML违规面临民事起诉，但不会面临刑事起诉,选项D错误。教材句卡ch2s_00138明确指出违规可能面临'刑事和民事处罚'，ch2s_00835也确认AML制度缺陷可能导致'刑事处罚'。v6x_01571使用'起诉'这一未限定类型的表述，暗示刑事起诉的可能性。选项D断言'不会面临刑事起诉'过于绝对，与教材中刑事和民事处罚并存的表述直接冲突。虽然民事处罚更为常见，但刑事起诉的可能性确实存在，尤其在故意违法或严重疏忽的情况下。,学生可能因教材中民事罚款案例较多（如La Fontaine案），而误认为AML违规只导致民事处罚。实际上，反洗钱法律框架同时包含刑事和民事处罚机制，刑事起诉虽门槛较高但确实存在可能性。,False,
2.1_44,A,incorrect,False,indirect,,"v6x_01827,v6x_01828",ch2-plus-v6-except,反洗钱（AML）控制中个人数据收集与使用的限制措施,允许各部门不受限制地访问客户数据，以加快决策过程,允许各部门不受限制地访问客户数据，以加快决策过程，是限制个人数据收集和使用的适当措施。,选项A主张允许各部门不受限制地访问客户数据，这与数据保护原则相悖。教材句卡v6x_01827明确指出发布客户信息前必须查看隐私法律和公司政策中的限制规定，说明数据访问应受约束而非不受限制。v6x_01828强调反洗钱法与数据隐私法不应相互排斥，进一步暗示数据访问需在隐私法框架内进行。因此，选项A不是限制个人数据收集和使用的适当措施。,学生可能误以为为了加快反洗钱决策可以牺牲数据隐私保护，但教材强调反洗钱法与数据隐私法应协调共存，数据访问必须遵守限制规定。,False,
2.1_44,B,correct,True,indirect,cep_00047,"v6x_01828,v6x_01827",ch2-plus-v6-except,反洗钱（AML）控制中个人数据收集与使用的限制措施,实施“数据最小化”策略，仅收集交易监控所需的个人数据,实施“数据最小化”策略，仅收集交易监控所需的个人数据，是限制个人数据收集和使用的适当措施。,选项B主张实施数据最小化策略，仅收集交易监控所需的个人数据。虽然候选教材句卡中没有直接提及“数据最小化”这一术语，但v6x_01828和v6x_01827均强调反洗钱法需与数据隐私法协调、遵守隐私限制规定，而数据最小化是数据隐私保护的核心原则。根据标准答案，该选项是正确的限制个人数据收集和使用的措施。,学生可能认为反洗钱需要尽可能多的数据，但数据最小化原则要求仅收集必要数据，这与反洗钱合规并不矛盾。,True,正确选项缺少直接教材句卡依据
2.1_44,C,correct,True,direct,cep_00048,"v6x_02551,v6x_01522,v6x_01420",ch2-plus-v6-except,反洗钱（AML）控制中个人数据收集与使用的限制措施,定期审查和更新数据处理政策，以确保符合行业标准,定期审查和更新数据处理政策，以确保符合行业标准，是限制个人数据收集和使用的适当措施。,选项C主张定期审查和更新数据处理政策以确保符合行业标准。教材句卡v6x_02551、v6x_01522和v6x_01420均直接要求机构对制度、政策和流程进行定期审查和更新，以反映变化和改进。这些句卡直接支撑了选项C的正确性，说明定期审查和更新是限制个人数据收集和使用的适当措施。,学生可能认为一次性制定政策即可，但教材强调政策和制度需要定期审查和更新以适应变化，这是持续合规的关键。,False,
2.1_44,D,incorrect,False,indirect,,"v6x_01827,v6x_01826",ch2-plus-v6-except,反洗钱（AML）控制中个人数据收集与使用的限制措施,允许重新利用已收集的数据，以避免重复处理,允许重新利用已收集的数据，以避免重复处理，是限制个人数据收集和使用的适当措施。,选项D主张允许重新利用已收集的数据以避免重复处理。教材句卡v6x_01827强调发布客户信息前必须查看隐私法律和公司政策中的限制规定，暗示数据不可随意重新利用。v6x_01826举例说明营销部门可能想利用客户数据，但结合隐私限制规定，这种重新利用需受约束。数据保护原则中的目的限制要求数据不得超出原定目的使用，因此选项D不是限制个人数据收集和使用的适当措施。,学生可能认为重新利用已有数据可以提高效率，但数据保护法中的目的限制原则禁止将数据用于与原收集目的不兼容的用途。,False,
2.1_45,A,correct,True,indirect,cep_00049,"v6x_02572,v6x_02718,v6x_00523",ch2-plus-v6-except,欧盟受监管资产管理公司的反洗钱关键措施义务,对潜在客户进行负面新闻筛查,欧盟受监管的资产管理公司应当对潜在客户进行负面新闻筛查,标准答案判定A为正确。候选教材句卡中虽有多张涉及负面新闻筛查的重要性和验证要求，但缺乏直接引用欧盟反洗钱指令明确要求资产管理公司必须进行负面新闻筛查的条款。现有证据均为间接支持，表明负面新闻筛查是风险为本方法下的合理措施，但未形成直接法规依据。,学生可能误以为负面新闻筛查仅适用于银行业，而忽略资产管理公司同样面临声誉风险和洗钱风险，需将其纳入客户尽职调查体系。,True,正确选项缺少直接教材句卡依据
2.1_45,B,incorrect,False,direct,,"v6x_00170,v6x_00559",ch2-plus-v6-except,欧盟受监管资产管理公司的反洗钱关键措施义务,拒绝所有政治公众人物（PEPs）作为客户,欧盟受监管的资产管理公司必须拒绝所有政治公众人物作为客户,标准答案判定B为错误。教材句卡v6x_00170和v6x_00559直接表明，欧盟反洗钱法规对政治公众人物的要求是实施强化尽职调查措施，包括获得高级管理层批准、识别财富和资金来源以及持续监控，而非一概拒绝接纳为客户。选项B的绝对化表述与法规要求相悖。,学生容易将'高风险客户'与'禁止接纳'混淆，误以为PEP风险过高应直接拒绝，实际上反洗钱法规要求的是风险缓释而非完全排斥。,False,
2.1_45,C,incorrect,False,indirect,,"v6x_00368,v6x_01963",ch2-plus-v6-except,欧盟受监管资产管理公司的反洗钱关键措施义务,邀请潜在客户进行入职面谈,欧盟受监管的资产管理公司应当邀请潜在客户进行入职面谈,标准答案判定C为错误。候选教材句卡显示，欧盟反洗钱框架允许非面对面客户关系，仅要求身份识别与核实流程与面访同样有效，并未将入职面谈列为资产管理公司的强制性反洗钱措施。面谈可能作为辅助手段，但非法定义务。,学生可能将银行业务中常见的面谈实践误认为法定要求，忽略了风险为本方法下可根据风险等级选择不同身份核实方式。,False,
2.1_45,D,correct,True,direct,cep_00050,"v6x_00436,v6x_00596,v6x_01881",ch2-plus-v6-except,欧盟受监管资产管理公司的反洗钱关键措施义务,了解资产的来源和资金来源,欧盟受监管的资产管理公司应当了解资产的来源和资金来源,标准答案判定D为正确。多张教材句卡直接表明，欧盟反洗钱框架要求义务实体在客户尽职调查中核实财富来源和资金来源，这是风险为本方法下的核心措施之一，资产管理公司作为受监管实体必须履行该义务。,学生可能将'了解资金来源'与'财务稳定性评估'混淆，前者是反洗钱核心要求，后者属于审慎监管或投资适当性范畴。,False,
2.1_45,E,incorrect,False,none,,,ch2-plus-v6-except,欧盟受监管资产管理公司的反洗钱关键措施义务,针对特定客户制作财务稳定性报告,欧盟受监管的资产管理公司应当针对特定客户制作财务稳定性报告,标准答案判定E为错误。候选教材句卡中未找到任何关于欧盟反洗钱法规要求资产管理公司制作财务稳定性报告的条款。财务稳定性报告通常属于审慎监管或投资适当性评估范畴，而非反洗钱核心义务。现有句卡涉及资产管理公司的反洗钱政策和程序缺陷、风险评估要求等，但均未提及财务稳定性报告。,学生可能将反洗钱义务与审慎监管要求混淆，误以为财务稳定性评估是反洗钱客户尽职调查的一部分。,False,
2.1_46,A,correct,True,direct,cep_00051,"v6x_02549,v6x_00454",ch2-plus-v6-except,AML交易监测系统选择与实施的关键考虑因素,监测系统是否与银行的规模、业务、复杂性和风险相适应,AML交易监测系统应与银行的规模、业务性质、复杂程度及风险状况相适应。,选项A正确。教材明确指出交易监控规则应采用风险为本方法，并考虑组织的规模、产品及特点（v6x_02549），同时要求监控系统必须有效且适当（v6x_00454）。这直接支撑了系统应与银行规模、业务、复杂性和风险相适应的要求。,学生可能误以为所有银行应采用统一的监控系统标准，而忽略了风险为本方法要求系统必须与机构自身风险状况相匹配。,False,
2.1_46,B,incorrect,False,indirect,,"v6x_01421,v6x_01820",ch2-plus-v6-except,AML交易监测系统选择与实施的关键考虑因素,供应商是否制定了适当的内部控制措施，以用于系统设计和数据集成架构,选择AML系统时，应重点考虑供应商是否已制定用于系统设计和数据集成的内部控制措施。,选项B不正确。教材强调内部控制措施是银行自身反洗钱制度的重要组成部分（v6x_01421），而非供应商的责任。虽然采用第三方供应商时需要筛选流程（v6x_01820），但教材并未将供应商是否制定了内部控制措施作为AML系统选型的关键考虑因素。系统设计和数据集成的内部控制责任应在银行自身。,学生可能混淆供应商尽职调查与供应商内部控制的概念，误以为供应商的内部控制措施是选型的关键标准。实际上，银行自身的内部控制才是重点。,False,
2.1_46,C,incorrect,False,indirect,,"v6x_02237,v6x_01437",ch2-plus-v6-except,AML交易监测系统选择与实施的关键考虑因素,监测系统的权限和用户访问设置（用于审查、调查和报告系统生成的警报）是否与其他银行采用的设置一致,AML监测系统的权限和用户访问设置应与其他银行采用的设置保持一致。,选项C不正确。教材指出用户访问权限应基于分级设置（v6x_02237），并遵循双重管控和职责分离原则（v6x_01437）。权限设置应以本机构的风险状况、职责分工和保密要求为依据，而非追求与其他银行一致。没有教材证据支持权限设置需要与其他银行保持一致。,学生可能误以为行业最佳实践意味着所有银行应采用相同的权限设置，忽略了权限设置应基于机构自身风险状况和职责分离原则进行定制。,False,
